index,brand,gender,size,title,category,size_detail
187,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",Star Wars그래픽T(반팔)May the 4th,UT,"[{""가슴너비"": ""46.5"", ""전체길이A"": ""64"", ""어깨너비"": ""41""}, {""가슴너비"": ""49.5"", ""전체길이A"": ""67"", ""어깨너비"": ""42.5""}, {""가슴너비"": ""52.5"", ""전체길이A"": ""70"", ""어깨너비"": ""44""}, {""가슴너비"": ""56.5"", ""전체길이A"": ""73"", ""어깨너비"": ""46""}, {""가슴너비"": ""60.5"", ""전체길이A"": ""75.5"", ""어깨너비"": ""48""}]"
188,Uniqlo,male,"[""M"", ""L"", ""XL"", ""XXL""]",SUPIMA COTTON브리프,트렁크스·브리프,"[{""허리둘레(신체)"": ""76~84"", ""사이드길이"": ""29""}, {""허리둘레(신체)"": ""84~92"", ""사이드길이"": ""30""}, {""허리둘레(신체)"": ""92~100"", ""사이드길이"": ""32""}, {""허리둘레(신체)"": ""100~108"", ""사이드길이"": ""33""}]"
189,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",IDLF밀라노립재킷(긴팔),가디건·니트,"[{""가슴너비"": ""40.5"", ""전체길이A"": ""59.5"", ""어깨너비"": ""33""}, {""가슴너비"": ""43"", ""전체길이A"": ""61.5"", ""어깨너비"": ""34""}, {""가슴너비"": ""46"", ""전체길이A"": ""63.5"", ""어깨너비"": ""35.5""}, {""가슴너비"": ""49"", ""전체길이A"": ""65.5"", ""어깨너비"": ""37""}]"
190,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬체크셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""49"", ""어깨너비"": ""42.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""52"", ""어깨너비"": ""44"", ""전체길이B"": ""72""}, {""가슴너비"": ""55"", ""어깨너비"": ""45.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""58"", ""어깨너비"": ""47"", ""전체길이B"": ""76""}, {""가슴너비"": ""62"", ""어깨너비"": ""49"", ""전체길이B"": ""79""}, {""가슴너비"": ""66"", ""어깨너비"": ""51"", ""전체길이B"": ""80""}, {""가슴너비"": ""70"", ""어깨너비"": ""53"", ""전체길이B"": ""81""}]"
191,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",옥스포드슬림피트셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""46.5"", ""전체팔길이"": ""79.5"", ""어깨너비"": ""41.5"", ""전체길이B"": ""71""}, {""가슴너비"": ""49.5"", ""전체팔길이"": ""81.5"", ""어깨너비"": ""43"", ""전체길이B"": ""73""}, {""가슴너비"": ""52.5"", ""전체팔길이"": ""84"", ""어깨너비"": ""44.5"", ""전체길이B"": ""75""}, {""가슴너비"": ""55.5"", ""전체팔길이"": ""86.5"", ""어깨너비"": ""46"", ""전체길이B"": ""77""}, {""가슴너비"": ""59.5"", ""전체팔길이"": ""89"", ""어깨너비"": ""48"", ""전체길이B"": ""80""}, {""가슴너비"": ""63.5"", ""전체팔길이"": ""91"", ""어깨너비"": ""50"", ""전체길이B"": ""81""}, {""가슴너비"": ""67.5"", ""전체팔길이"": ""92"", ""어깨너비"": ""52"", ""전체길이B"": ""82""}]"
192,Uniqlo,female,"[""M"", ""L""]",AIRism울트라스트레치캐미솔,AIRism,"[{""전체길이A(어깨끈길이포함)"": ""61"", ""가슴너비"": ""33""}, {""전체길이A(어깨끈길이포함)"": ""64"", ""가슴너비"": ""36""}]"
193,Uniqlo,KIDS,"[""100"", ""110"", ""120"", ""130"", ""140"", ""150"", ""160""]",KIDS MA-1블루종,아우터,"[{""가슴너비"": ""39"", ""소매길이"": ""34.5"", ""어깨너비"": ""31.5"", ""전체길이B"": ""41""}, {""가슴너비"": ""41"", ""소매길이"": ""39"", ""어깨너비"": ""33"", ""전체길이B"": ""44""}, {""가슴너비"": ""43"", ""소매길이"": ""43"", ""어깨너비"": ""34.5"", ""전체길이B"": ""47""}, {""가슴너비"": ""45"", ""소매길이"": ""47.5"", ""어깨너비"": ""36"", ""전체길이B"": ""50""}, {""가슴너비"": ""47"", ""소매길이"": ""51.5"", ""어깨너비"": ""37.5"", ""전체길이B"": ""54""}, {""가슴너비"": ""50"", ""소매길이"": ""55.5"", ""어깨너비"": ""39.5"", ""전체길이B"": ""58""}, {""가슴너비"": ""52"", ""소매길이"": ""60"", ""어깨너비"": ""41"", ""전체길이B"": ""62""}]"
194,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬체크셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""51"", ""전체팔길이"": ""74.5"", ""어깨너비"": ""40.5"", ""전체길이B"": ""66""}, {""가슴너비"": ""53"", ""전체팔길이"": ""76"", ""어깨너비"": ""41.5"", ""전체길이B"": ""68""}, {""가슴너비"": ""55"", ""전체팔길이"": ""77.5"", ""어깨너비"": ""42.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""58"", ""전체팔길이"": ""79"", ""어깨너비"": ""44"", ""전체길이B"": ""72""}, {""가슴너비"": ""61"", ""전체팔길이"": ""80.5"", ""어깨너비"": ""45.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""64"", ""전체팔길이"": ""81"", ""어깨너비"": ""46.5"", ""전체길이B"": ""75""}, {""가슴너비"": ""67"", ""전체팔길이"": ""81.5"", ""어깨너비"": ""47.5"", ""전체길이B"": ""76""}]"
195,Uniqlo,female,"[""58"", ""61"", ""64"", ""67"", ""70""]",IDLF코듀로이미니스커트,스커트,"[{""엉덩이둘레"": ""84.5"", ""허리둘레"": ""66.5""}, {""엉덩이둘레"": ""87.5"", ""허리둘레"": ""69.5""}, {""엉덩이둘레"": ""90.5"", ""허리둘레"": ""72.5""}, {""엉덩이둘레"": ""93.5"", ""허리둘레"": ""75.5""}, {""엉덩이둘레"": ""96.5"", ""허리둘레"": ""78.5""}]"
196,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""]",V넥점프수트16FW,원피스·튜닉,"[{""허리둘레(신체)"": ""57~63"", ""전체길이A"": ""117.5"", ""허벅지폭"": ""34.5"", ""엉덩이둘레"": ""100.5"", ""밑위길이"": ""29"", ""가슴너비"": ""41.5"", ""밑단폭"": ""38""}, {""허리둘레(신체)"": ""60~66"", ""전체길이A"": ""119"", ""허벅지폭"": ""36"", ""엉덩이둘레"": ""104.5"", ""밑위길이"": ""30"", ""가슴너비"": ""43.5"", ""밑단폭"": ""38.5""}, {""허리둘레(신체)"": ""63~69"", ""전체길이A"": ""120.5"", ""허벅지폭"": ""37"", ""엉덩이둘레"": ""109"", ""밑위길이"": ""30.5"", ""가슴너비"": ""45.5"", ""밑단폭"": ""39.5""}, {""허리둘레(신체)"": ""69~75"", ""전체길이A"": ""122"", ""허벅지폭"": ""39"", ""엉덩이둘레"": ""114.5"", ""밑위길이"": ""31.5"", ""가슴너비"": ""48.5"", ""밑단폭"": ""40""}, {""허리둘레(신체)"": ""75~81"", ""전체길이A"": ""124"", ""허벅지폭"": ""40.5"", ""엉덩이둘레"": ""120.5"", ""밑위길이"": ""32.5"", ""가슴너비"": ""51.5"", ""밑단폭"": ""41""}, {""허리둘레(신체)"": ""81~87"", ""전체길이A"": ""126"", ""허벅지폭"": ""42.5"", ""엉덩이둘레"": ""126.5"", ""밑위길이"": ""33.5"", ""가슴너비"": ""54.5"", ""밑단폭"": ""41.5""}]"
197,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFM크루넥스웨터(긴팔),가디건·니트,"[{""가슴너비"": ""38.5"", ""전체길이A"": ""54"", ""어깨너비"": ""32.5""}, {""가슴너비"": ""41"", ""전체길이A"": ""56"", ""어깨너비"": ""33.5""}, {""가슴너비"": ""43.5"", ""전체길이A"": ""58"", ""어깨너비"": ""34.5""}, {""가슴너비"": ""46.5"", ""전체길이A"": ""60"", ""어깨너비"": ""36""}, {""가슴너비"": ""49.5"", ""전체길이A"": ""62"", ""어깨너비"": ""37.5""}, {""가슴너비"": ""52.5"", ""전체길이A"": ""64"", ""어깨너비"": ""39""}, {""가슴너비"": ""55.5"", ""전체길이A"": ""64.5"", ""어깨너비"": ""40.5""}]"
198,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFC브로드스트라이프셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""49"", ""전체팔길이"": ""78.5"", ""어깨길이"": ""42.5"", ""전체길이B"": ""72""}, {""가슴너비"": ""52"", ""전체팔길이"": ""80.5"", ""어깨길이"": ""44"", ""전체길이B"": ""74""}, {""가슴너비"": ""55"", ""전체팔길이"": ""83"", ""어깨길이"": ""45.5"", ""전체길이B"": ""76""}, {""가슴너비"": ""58"", ""전체팔길이"": ""85.5"", ""어깨길이"": ""47"", ""전체길이B"": ""78""}, {""가슴너비"": ""62"", ""전체팔길이"": ""88"", ""어깨길이"": ""49"", ""전체길이B"": ""81""}, {""가슴너비"": ""66"", ""전체팔길이"": ""90"", ""어깨길이"": ""51"", ""전체길이B"": ""82""}, {""가슴너비"": ""70"", ""전체팔길이"": ""91"", ""어깨길이"": ""53"", ""전체길이B"": ""83""}]"
199,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",엑스트라화인메리노터틀넥스웨터(긴팔),가디건·니트,"[{""가슴너비"": ""46"", ""어깨너비"": ""38.5""}, {""가슴너비"": ""49"", ""어깨너비"": ""40""}, {""가슴너비"": ""52"", ""어깨너비"": ""41.5""}, {""가슴너비"": ""56"", ""어깨너비"": ""43.5""}, {""가슴너비"": ""60"", ""어깨너비"": ""45.5""}, {""가슴너비"": ""64"", ""어깨너비"": ""47.5""}, {""가슴너비"": ""68"", ""어깨너비"": ""49.5""}]"
200,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",밀라노립조거팬츠,롱팬츠,"[{""허리둘레(신체)"": ""66~72"", ""엉덩이둘레"": ""89"", ""밑위길이"": ""22"", ""허벅지폭"": ""28"", ""밑단폭"": ""12""}, {""허리둘레(신체)"": ""68~76"", ""엉덩이둘레"": ""95"", ""밑위길이"": ""23"", ""허벅지폭"": ""30"", ""밑단폭"": ""13""}, {""허리둘레(신체)"": ""76~84"", ""엉덩이둘레"": ""101"", ""밑위길이"": ""23.5"", ""허벅지폭"": ""31.5"", ""밑단폭"": ""14""}, {""허리둘레(신체)"": ""84~92"", ""엉덩이둘레"": ""107"", ""밑위길이"": ""24.5"", ""허벅지폭"": ""33.5"", ""밑단폭"": ""14.5""}, {""허리둘레(신체)"": ""92~100"", ""엉덩이둘레"": ""115"", ""밑위길이"": ""25.5"", ""허벅지폭"": ""35.5"", ""밑단폭"": ""15.5""}, {""허리둘레(신체)"": ""100~108"", ""엉덩이둘레"": ""121.5"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""38.5"", ""밑단폭"": ""16""}, {""허리둘레(신체)"": ""108~116"", ""엉덩이둘레"": ""127"", ""밑위길이"": ""27.5"", ""허벅지폭"": ""41"", ""밑단폭"": ""17""}]"
201,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",SUPIMA COTTON스트레치셔츠(긴팔),셔츠·블라우스,"[{""전체팔길이"": ""76"", ""목둘레"": ""39"", ""가슴너비"": ""45"", ""소매길이"": ""57"", ""어깨너비"": ""37"", ""전체길이B"": ""63""}, {""전체팔길이"": ""77.5"", ""목둘레"": ""40"", ""가슴너비"": ""47"", ""소매길이"": ""58"", ""어깨너비"": ""38"", ""전체길이B"": ""65""}, {""전체팔길이"": ""79"", ""목둘레"": ""41"", ""가슴너비"": ""50"", ""소매길이"": ""59"", ""어깨너비"": ""39.5"", ""전체길이B"": ""67""}, {""전체팔길이"": ""80.5"", ""목둘레"": ""42.5"", ""가슴너비"": ""53"", ""소매길이"": ""59.5"", ""어깨너비"": ""41"", ""전체길이B"": ""69""}]"
202,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",밀라노립하이넥스웨터(슬리브리스),가디건·니트,"[{""가슴너비"": ""40.5"", ""전체길이A"": ""59""}, {""가슴너비"": ""43"", ""전체길이A"": ""61""}, {""가슴너비"": ""46"", ""전체길이A"": ""63""}, {""가슴너비"": ""49"", ""전체길이A"": ""65""}, {""가슴너비"": ""52"", ""전체길이A"": ""67""}]"
203,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""3XL""]",BLOCKTECH후리스풀짚파카(긴팔),후리스,"[{""가슴너비"": ""47"", ""어깨너비"": ""41.5""}, {""가슴너비"": ""50"", ""어깨너비"": ""43""}, {""가슴너비"": ""53"", ""어깨너비"": ""44.5""}, {""가슴너비"": ""56"", ""어깨너비"": ""46""}, {""가슴너비"": ""60"", ""어깨너비"": ""48""}, {""가슴너비"": ""64"", ""어깨너비"": ""50""}, {""가슴너비"": ""68"", ""어깨너비"": ""52""}]"
204,Uniqlo,male,"[""S"", ""M"", ""L"", ""XL"", ""XXL""]",NELPAN JA,룸웨어,"[{""허리둘레(신체)"": ""68~76"", ""엉덩이둘레"": ""99"", ""밑위길이"": ""23.5"", ""허벅지폭"": ""33"", ""밑단폭"": ""13.5""}, {""허리둘레(신체)"": ""76~84"", ""엉덩이둘레"": ""105"", ""밑위길이"": ""24"", ""허벅지폭"": ""35"", ""밑단폭"": ""14.5""}, {""허리둘레(신체)"": ""84~92"", ""엉덩이둘레"": ""111"", ""밑위길이"": ""25"", ""허벅지폭"": ""36.5"", ""밑단폭"": ""15""}, {""허리둘레(신체)"": ""92~100"", ""엉덩이둘레"": ""118.5"", ""밑위길이"": ""25.5"", ""허벅지폭"": ""39"", ""밑단폭"": ""16""}, {""허리둘레(신체)"": ""100~108"", ""엉덩이둘레"": ""125"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""42"", ""밑단폭"": ""16.5""}]"
205,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",IDLF캐시미어크루넥가디건(긴팔),가디건·니트,"[{""가슴너비"": ""42"", ""전체길이A"": ""54"", ""어깨너비"": ""34.5""}, {""가슴너비"": ""44.5"", ""전체길이A"": ""56"", ""어깨너비"": ""35.5""}, {""가슴너비"": ""47.5"", ""전체길이A"": ""58"", ""어깨너비"": ""37""}, {""가슴너비"": ""50.5"", ""전체길이A"": ""60"", ""어깨너비"": ""38.5""}]"
206,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",소프트우븐스트라이프블라우스(긴팔),셔츠·블라우스,"[{""가슴너비"": ""49"", ""전체팔길이"": ""73"", ""어깨길이"": ""39.5"", ""전체길이B"": ""66""}, {""가슴너비"": ""51"", ""전체팔길이"": ""74.5"", ""어깨길이"": ""40.5"", ""전체길이B"": ""68""}, {""가슴너비"": ""53"", ""전체팔길이"": ""76"", ""어깨길이"": ""41.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""56"", ""전체팔길이"": ""77.5"", ""어깨길이"": ""43"", ""전체길이B"": ""72""}, {""가슴너비"": ""59"", ""전체팔길이"": ""79"", ""어깨길이"": ""44.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""62"", ""전체팔길이"": ""79.5"", ""어깨길이"": ""45.5"", ""전체길이B"": ""75""}, {""가슴너비"": ""65"", ""전체팔길이"": ""80"", ""어깨길이"": ""46.5"", ""전체길이B"": ""76""}]"
207,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",스웨트세트(A),룸웨어,"[{""밑단폭"": ""14"", ""허벅지폭"": ""31"", ""엉덩이둘레"": ""90"", ""밑위길이"": ""22.5"", ""가슴너비"": ""47.5"", ""어깨길이"": ""41.5"", ""허리둘레(신체치수)"": ""66~72""}, {""밑단폭"": ""15"", ""허벅지폭"": ""32.5"", ""엉덩이둘레"": ""96"", ""밑위길이"": ""23.5"", ""가슴너비"": ""50.5"", ""어깨길이"": ""43"", ""허리둘레(신체치수)"": ""68~76""}, {""밑단폭"": ""16"", ""허벅지폭"": ""34.5"", ""엉덩이둘레"": ""102"", ""밑위길이"": ""24.5"", ""가슴너비"": ""53.5"", ""어깨길이"": ""44.5"", ""허리둘레(신체치수)"": ""76~84""}, {""밑단폭"": ""16.5"", ""허벅지폭"": ""36"", ""엉덩이둘레"": ""108"", ""밑위길이"": ""25"", ""가슴너비"": ""56.5"", ""어깨길이"": ""46"", ""허리둘레(신체치수)"": ""84~92""}, {""밑단폭"": ""17.5"", ""허벅지폭"": ""38.5"", ""엉덩이둘레"": ""116"", ""밑위길이"": ""26"", ""가슴너비"": ""60.5"", ""어깨길이"": ""48"", ""허리둘레(신체치수)"": ""92~100""}, {""밑단폭"": ""18"", ""허벅지폭"": ""41.5"", ""엉덩이둘레"": ""123"", ""밑위길이"": ""27"", ""가슴너비"": ""64.5"", ""어깨길이"": ""50"", ""허리둘레(신체치수)"": ""108~116""}, {""밑단폭"": ""19"", ""허벅지폭"": ""43.5"", ""엉덩이둘레"": ""128"", ""밑위길이"": ""28"", ""가슴너비"": ""68.5"", ""어깨길이"": ""52"", ""허리둘레(신체치수)"": ""116~124""}]"
208,Uniqlo,female,"[""S"", ""M"", ""L"", ""XL""]",IDLF케이블크루넥가디건(긴팔),가디건·니트,"[{""가슴너비"": ""47"", ""전체길이A"": ""54"", ""어깨너비"": ""45""}, {""가슴너비"": ""49.5"", ""전체길이A"": ""56"", ""어깨너비"": ""47.5""}, {""가슴너비"": ""52.5"", ""전체길이A"": ""58"", ""어깨너비"": ""49.5""}, {""가슴너비"": ""55.5"", ""전체길이A"": ""60"", ""어깨너비"": ""52""}]"
209,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",밀라노립컷앤소조거팬츠,팬츠·슬랙스,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""89"", ""밑위길이"": ""26"", ""허벅지폭"": ""27"", ""밑단폭"": ""9""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""93"", ""밑위길이"": ""26.5"", ""허벅지폭"": ""28.5"", ""밑단폭"": ""9.5""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""97"", ""밑위길이"": ""27.5"", ""허벅지폭"": ""29.5"", ""밑단폭"": ""10.5""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""103"", ""밑위길이"": ""28.5"", ""허벅지폭"": ""31"", ""밑단폭"": ""11""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""109"", ""밑위길이"": ""29.5"", ""허벅지폭"": ""33"", ""밑단폭"": ""11.5""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""115"", ""밑위길이"": ""30.5"", ""허벅지폭"": ""35"", ""밑단폭"": ""12.5""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""121"", ""밑위길이"": ""31.5"", ""허벅지폭"": ""37"", ""밑단폭"": ""13""}]"
210,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",인디고체크셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""46.8"", ""전체길이A"": ""72"", ""어깨너비"": ""42.1""}, {""가슴너비"": ""49.8"", ""전체길이A"": ""74"", ""어깨너비"": ""43.6""}, {""가슴너비"": ""52.8"", ""전체길이A"": ""76"", ""어깨너비"": ""45.1""}, {""가슴너비"": ""55.8"", ""전체길이A"": ""78"", ""어깨너비"": ""46.6""}, {""가슴너비"": ""59.8"", ""전체길이A"": ""81"", ""어깨너비"": ""48.6""}, {""가슴너비"": ""63.8"", ""전체길이A"": ""82"", ""어깨너비"": ""50.6""}, {""가슴너비"": ""67.8"", ""전체길이A"": ""83"", ""어깨너비"": ""52.6""}]"
211,Uniqlo,female,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",데님조거팬츠,팬츠·슬랙스,"[{""허리둘레(신체)"": ""57~63"", ""엉덩이둘레"": ""86.5"", ""밑위길이"": ""21.5"", ""허벅지폭"": ""27.5"", ""밑단폭"": ""9""}, {""허리둘레(신체)"": ""60~66"", ""엉덩이둘레"": ""90.5"", ""밑위길이"": ""22"", ""허벅지폭"": ""28.5"", ""밑단폭"": ""9.5""}, {""허리둘레(신체)"": ""63~69"", ""엉덩이둘레"": ""94.5"", ""밑위길이"": ""23"", ""허벅지폭"": ""29.5"", ""밑단폭"": ""10.5""}, {""허리둘레(신체)"": ""69~75"", ""엉덩이둘레"": ""100.5"", ""밑위길이"": ""24"", ""허벅지폭"": ""31.5"", ""밑단폭"": ""11""}, {""허리둘레(신체)"": ""75~81"", ""엉덩이둘레"": ""106.5"", ""밑위길이"": ""25"", ""허벅지폭"": ""33.5"", ""밑단폭"": ""11.5""}, {""허리둘레(신체)"": ""81~87"", ""엉덩이둘레"": ""112.5"", ""밑위길이"": ""26"", ""허벅지폭"": ""35"", ""밑단폭"": ""12.5""}, {""허리둘레(신체)"": ""87~93"", ""엉덩이둘레"": ""118.5"", ""밑위길이"": ""27"", ""허벅지폭"": ""37"", ""밑단폭"": ""13""}]"
212,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",플란넬체크셔츠(긴팔),플란넬컬렉션,"[{""가슴너비"": ""49"", ""어깨너비"": ""42.5"", ""전체길이B"": ""70""}, {""가슴너비"": ""52"", ""어깨너비"": ""44"", ""전체길이B"": ""72""}, {""가슴너비"": ""55"", ""어깨너비"": ""45.5"", ""전체길이B"": ""74""}, {""가슴너비"": ""58"", ""어깨너비"": ""47"", ""전체길이B"": ""76""}, {""가슴너비"": ""62"", ""어깨너비"": ""49"", ""전체길이B"": ""79""}, {""가슴너비"": ""66"", ""어깨너비"": ""51"", ""전체길이B"": ""80""}, {""가슴너비"": ""70"", ""어깨너비"": ""53"", ""전체길이B"": ""81""}]"
213,Uniqlo,male,"[""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",EFC브로드체크셔츠(긴팔),캐주얼셔츠,"[{""가슴너비"": ""52"", ""전체팔길이"": ""83.5"", ""전체길이A"": ""74"", ""어깨너비"": ""44"", ""목둘레"": ""38.2""}, {""가슴너비"": ""55"", ""전체팔길이"": ""86"", ""전체길이A"": ""76"", ""어깨너비"": ""45.5"", ""목둘레"": ""40.2""}, {""가슴너비"": ""58"", ""전체팔길이"": ""88.5"", ""전체길이A"": ""78"", ""어깨너비"": ""47"", ""목둘레"": ""42.2""}, {""가슴너비"": ""62"", ""전체팔길이"": ""91"", ""전체길이A"": ""81"", ""어깨너비"": ""49"", ""목둘레"": ""44.2""}, {""가슴너비"": ""66"", ""전체팔길이"": ""93"", ""전체길이A"": ""82"", ""어깨너비"": ""51"", ""목둘레"": ""46.2""}, {""가슴너비"": ""70"", ""전체팔길이"": ""94"", ""전체길이A"": ""82"", ""어깨너비"": ""53"", ""목둘레"": ""48.2""}, {""가슴너비"": ""74"", ""전체팔길이"": ""95"", ""전체길이A"": ""84"", ""어깨너비"": ""55"", ""목둘레"": ""50.2""}]"
